Id,关卡Id,行为Id,行为类型,参数1,参数2,参数3,参数4,参数5,说明,对应地图
2424853,37,21,1,17,0,0,0,0,创建计时器17，用于激活出生点(开局行为),11
2424854,37,22,1,18,0,0,0,0,创建计时器18，用于激活出生点(开局行为),11
2424855,37,23,1,19,0,0,0,0,创建计时器19，用于激活出生点(开局行为),11
2424856,37,24,1,20,0,0,0,0,创建计时器20，用于激活出生点(开局行为),11
2424857,37,25,1,21,0,0,0,0,创建计时器21，用于激活出生点(开局行为),11
2424858,37,26,10,1,0,0,0,0,开局倒计时信息(开局行为),11
2424859,37,27,3,1,0,0,0,0,创建计数器1，清空敌人,11
2424860,37,28,7,0,0,0,0,0,副本开始计时,11
2424861,37,29,2,101,0,0,0,0,计时器101开始计时,11
2424862,37,30,11,2,0,0,0,0,任务目标：保护能量核心不被摧毁！,11
2424863,37,31,2,1,0,0,0,0,计时器1开始计时,11
2424864,37,32,11,27,0,0,0,0,第1波,11
2424865,37,33,2,11,0,0,0,0,计时器31开始计时,11
2424866,37,34,21,0,0,0,0,0,激活第1组出生点,11
2424867,37,35,11,61,0,0,0,0,第1波结束,11
2424868,37,36,2,2,0,0,0,0,计时器2开始计时,11
2424869,37,37,11,28,0,0,0,0,第2波,11
2424870,37,38,2,12,0,0,0,0,计时器32开始计时,11
2424871,37,39,21,0,0,0,0,0,激活第2组出生点,11
2424872,37,40,11,62,0,0,0,0,第2波结束,11
2424873,37,41,2,3,0,0,0,0,计时器3开始计时,11
2424874,37,42,11,29,0,0,0,0,第3波,11
2424875,37,43,2,13,0,0,0,0,计时器33开始计时,11
2424876,37,44,21,0,0,0,0,0,激活第3组出生点,11
2424877,37,45,11,63,0,0,0,0,第3波结束,11
2424878,37,46,2,4,0,0,0,0,计时器4开始计时,11
2424879,37,47,11,30,0,0,0,0,第4波,11
2424880,37,48,2,14,0,0,0,0,计时器34开始计时,11
2424881,37,49,21,0,0,0,0,0,激活第4组出生点,11
2424882,37,50,11,64,0,0,0,0,第4波结束,11
2424883,37,51,2,5,0,0,0,0,计时器5开始计时,11
2424884,37,52,11,31,0,0,0,0,第5波,11
2424885,37,53,2,15,0,0,0,0,计时器35开始计时,11
2424886,37,54,21,0,0,0,0,0,激活第5组出生点,11
2424887,37,55,11,65,0,0,0,0,第5波结束,11
2424888,37,56,2,6,0,0,0,0,计时器6开始计时,11
2424889,37,57,11,32,0,0,0,0,第6波,11
2424890,37,58,2,16,0,0,0,0,计时器36开始计时,11
2424891,37,59,21,0,0,0,0,0,激活第6组出生点,11
2424892,37,60,11,66,0,0,0,0,第6波结束,11
2424893,37,61,2,7,0,0,0,0,计时器7开始计时,11
2424894,37,62,11,33,0,0,0,0,第7波,11
2424895,37,63,2,17,0,0,0,0,计时器37开始计时,11
2424896,37,64,21,0,0,0,0,0,激活第7组出生点,11
2424897,37,65,11,67,0,0,0,0,第7波结束,11
2424898,37,66,2,8,0,0,0,0,计时器8开始计时,11
2424899,37,67,11,34,0,0,0,0,第8波,11
2424900,37,68,2,18,0,0,0,0,计时器38开始计时,11
2424901,37,69,21,0,0,0,0,0,激活第8组出生点,11
2424902,37,70,11,68,0,0,0,0,第8波结束,11
2424903,37,71,2,9,0,0,0,0,计时器9开始计时,11
2424904,37,72,11,35,0,0,0,0,第9波,11
2424905,37,73,2,19,0,0,0,0,计时器39开始计时,11
2424906,37,74,21,0,0,0,0,0,激活第9组出生点,11
2424907,37,75,11,69,0,0,0,0,第9波结束,11
2424908,37,76,2,10,0,0,0,0,计时器10开始计时,11
2424909,37,77,11,138,0,0,0,0,第10波,11
2424910,37,78,2,20,0,0,0,0,计时器40开始计时,11
2424911,37,79,21,0,0,0,0,0,激活第10组出生点,11
2424912,37,80,11,70,0,0,0,0,第10波结束,11
2424913,37,81,12,0,0,0,0,0,副本停止计时,11
2424914,37,82,2,102,0,0,0,0,计时器102开始计时,11
2424915,37,83,11,15,0,0,0,0,显示计时器102计时,11
2424916,37,84,14,0,0,0,0,0,副本结束,11
2424917,37,85,0,1,0,0,0,0,激活障碍NPC自动炮出生点,11
2424918,37,86,23,21,0,0,0,0,奖励500币,11
2424919,37,87,23,22,0,0,0,0,奖励750币,11
2424920,37,88,23,23,0,0,0,0,奖励1000币,11
2424921,37,89,23,24,0,0,0,0,奖励1250币,11
2424922,37,90,23,25,0,0,0,0,奖励1500币,11
2424923,37,91,22,-1,0,0,0,0,暂停当前波出生点,11
2424924,37,92,24,0,0,0,0,0,杀死当前波幸存的AI,11
2424925,37,93,9,0,0,0,0,0,任务失败,11
2490369,38,1,1,100,0,0,0,0,创建计时器100，开局倒计时(开局行为),11
2490370,38,2,2,100,0,0,0,0,计时器100开始计时(开局行为),11
2490371,38,3,1,101,0,0,0,0,创建计时器101，用于开局显示目标文字(开局行为),11
2490372,38,4,1,102,0,0,0,0,创建计时器102，用于关卡结束倒计时(开局行为),11
2490373,38,5,1,1,0,0,0,0,创建计时器1，用于显示波数(开局行为),11
2490374,38,6,1,2,0,0,0,0,创建计时器2，用于显示波数(开局行为),11
2490375,38,7,1,3,0,0,0,0,创建计时器3，用于显示波数(开局行为),11
2490376,38,8,1,4,0,0,0,0,创建计时器4，用于显示波数(开局行为),11
2490377,38,9,1,5,0,0,0,0,创建计时器5，用于显示波数(开局行为),11
2490378,38,10,1,6,0,0,0,0,创建计时器6，用于显示波数(开局行为),11
2490379,38,11,1,7,0,0,0,0,创建计时器7，用于显示波数(开局行为),11
2490380,38,12,1,8,0,0,0,0,创建计时器8，用于显示波数(开局行为),11
2490381,38,13,1,9,0,0,0,0,创建计时器9，用于显示波数(开局行为),11
2490382,38,14,1,10,0,0,0,0,创建计时器10，用于显示波数(开局行为),11
2490383,38,15,1,11,0,0,0,0,创建计时器11，用于激活出生点(开局行为),11
2490384,38,16,1,12,0,0,0,0,创建计时器12，用于激活出生点(开局行为),11
2490385,38,17,1,13,0,0,0,0,创建计时器13，用于激活出生点(开局行为),11
2490386,38,18,1,14,0,0,0,0,创建计时器14，用于激活出生点(开局行为),11
2490387,38,19,1,15,0,0,0,0,创建计时器15，用于激活出生点(开局行为),11
2490388,38,20,1,16,0,0,0,0,创建计时器16，用于激活出生点(开局行为),11
2490389,38,21,1,17,0,0,0,0,创建计时器17，用于激活出生点(开局行为),11
2490390,38,22,1,18,0,0,0,0,创建计时器18，用于激活出生点(开局行为),11
2490391,38,23,1,19,0,0,0,0,创建计时器19，用于激活出生点(开局行为),11
2490392,38,24,1,20,0,0,0,0,创建计时器20，用于激活出生点(开局行为),11
2490393,38,25,1,21,0,0,0,0,创建计时器21，用于激活出生点(开局行为),11
2490394,38,26,10,1,0,0,0,0,开局倒计时信息(开局行为),11
2490395,38,27,3,1,0,0,0,0,创建计数器1，清空敌人,11
2490396,38,28,7,0,0,0,0,0,副本开始计时,11
2490397,38,29,2,101,0,0,0,0,计时器101开始计时,11
2490398,38,30,11,2,0,0,0,0,任务目标：保护能量核心不被摧毁！,11
2490399,38,31,2,1,0,0,0,0,计时器1开始计时,11
2490400,38,32,11,27,0,0,0,0,第1波,11
2490401,38,33,2,11,0,0,0,0,计时器31开始计时,11
2490402,38,34,21,0,0,0,0,0,激活第1组出生点,11
2490403,38,35,11,61,0,0,0,0,第1波结束,11
2490404,38,36,2,2,0,0,0,0,计时器2开始计时,11
2490405,38,37,11,28,0,0,0,0,第2波,11
2490406,38,38,2,12,0,0,0,0,计时器32开始计时,11
2490407,38,39,21,0,0,0,0,0,激活第2组出生点,11
2490408,38,40,11,62,0,0,0,0,第2波结束,11
2490409,38,41,2,3,0,0,0,0,计时器3开始计时,11
2490410,38,42,11,29,0,0,0,0,第3波,11
2490411,38,43,2,13,0,0,0,0,计时器33开始计时,11
2490412,38,44,21,0,0,0,0,0,激活第3组出生点,11
2490413,38,45,11,63,0,0,0,0,第3波结束,11
2490414,38,46,2,4,0,0,0,0,计时器4开始计时,11
2490415,38,47,11,30,0,0,0,0,第4波,11
2490416,38,48,2,14,0,0,0,0,计时器34开始计时,11
2490417,38,49,21,0,0,0,0,0,激活第4组出生点,11
2490418,38,50,11,64,0,0,0,0,第4波结束,11
2490419,38,51,2,5,0,0,0,0,计时器5开始计时,11
2490420,38,52,11,31,0,0,0,0,第5波,11
2490421,38,53,2,15,0,0,0,0,计时器35开始计时,11
2490422,38,54,21,0,0,0,0,0,激活第5组出生点,11
2490423,38,55,11,65,0,0,0,0,第5波结束,11
2490424,38,56,2,6,0,0,0,0,计时器6开始计时,11
2490425,38,57,11,32,0,0,0,0,第6波,11
2490426,38,58,2,16,0,0,0,0,计时器36开始计时,11
2490427,38,59,21,0,0,0,0,0,激活第6组出生点,11
2490428,38,60,11,66,0,0,0,0,第6波结束,11
2490429,38,61,2,7,0,0,0,0,计时器7开始计时,11
2490430,38,62,11,33,0,0,0,0,第7波,11
2490431,38,63,2,17,0,0,0,0,计时器37开始计时,11
2490432,38,64,21,0,0,0,0,0,激活第7组出生点,11
2490433,38,65,11,67,0,0,0,0,第7波结束,11
2490434,38,66,2,8,0,0,0,0,计时器8开始计时,11
2490435,38,67,11,34,0,0,0,0,第8波,11
2490436,38,68,2,18,0,0,0,0,计时器38开始计时,11
2490437,38,69,21,0,0,0,0,0,激活第8组出生点,11
2490438,38,70,11,68,0,0,0,0,第8波结束,11
2490439,38,71,2,9,0,0,0,0,计时器9开始计时,11
2490440,38,72,11,35,0,0,0,0,第9波,11
2490441,38,73,2,19,0,0,0,0,计时器39开始计时,11
2490442,38,74,21,0,0,0,0,0,激活第9组出生点,11
2490443,38,75,11,69,0,0,0,0,第9波结束,11
2490444,38,76,2,10,0,0,0,0,计时器10开始计时,11
2490445,38,77,11,138,0,0,0,0,第10波,11
2490446,38,78,2,20,0,0,0,0,计时器40开始计时,11
2490447,38,79,21,0,0,0,0,0,激活第10组出生点,11
2490448,38,80,11,70,0,0,0,0,第10波结束,11
2490449,38,81,12,0,0,0,0,0,副本停止计时,11
2490450,38,82,2,102,0,0,0,0,计时器102开始计时,11
2490451,38,83,11,15,0,0,0,0,显示计时器102计时,11
2490452,38,84,14,0,0,0,0,0,副本结束,11
2490453,38,85,0,1,0,0,0,0,激活障碍NPC自动炮出生点,11
2490454,38,86,23,21,0,0,0,0,奖励500币,11
2490455,38,87,23,22,0,0,0,0,奖励750币,11
2490456,38,88,23,23,0,0,0,0,奖励1000币,11
2490457,38,89,23,24,0,0,0,0,奖励1250币,11
2490458,38,90,23,25,0,0,0,0,奖励1500币,11
2490459,38,91,22,-1,0,0,0,0,暂停当前波出生点,11
2490460,38,92,24,0,0,0,0,0,杀死当前波幸存的AI,11
2490461,38,93,9,0,0,0,0,0,任务失败,11
2555905,39,1,1,100,0,0,0,0,创建计时器100，开局倒计时(开局行为),11
2555906,39,2,2,100,0,0,0,0,计时器100开始计时(开局行为),11
2555907,39,3,1,101,0,0,0,0,创建计时器101，用于开局显示目标文字(开局行为),11
2555908,39,4,1,102,0,0,0,0,创建计时器102，用于关卡结束倒计时(开局行为),11
2555909,39,5,1,1,0,0,0,0,创建计时器1，用于显示波数(开局行为),11
2555910,39,6,1,2,0,0,0,0,创建计时器2，用于显示波数(开局行为),11
2555911,39,7,1,3,0,0,0,0,创建计时器3，用于显示波数(开局行为),11
2555912,39,8,1,4,0,0,0,0,创建计时器4，用于显示波数(开局行为),11
2555913,39,9,1,5,0,0,0,0,创建计时器5，用于显示波数(开局行为),11
2555914,39,10,1,6,0,0,0,0,创建计时器6，用于显示波数(开局行为),11
2555915,39,11,1,7,0,0,0,0,创建计时器7，用于显示波数(开局行为),11
2555916,39,12,1,8,0,0,0,0,创建计时器8，用于显示波数(开局行为),11
2555917,39,13,1,9,0,0,0,0,创建计时器9，用于显示波数(开局行为),11
2555918,39,14,1,10,0,0,0,0,创建计时器10，用于显示波数(开局行为),11
2555919,39,15,1,11,0,0,0,0,创建计时器11，用于激活出生点(开局行为),11
2555920,39,16,1,12,0,0,0,0,创建计时器12，用于激活出生点(开局行为),11
2555921,39,17,1,13,0,0,0,0,创建计时器13，用于激活出生点(开局行为),11
2555922,39,18,1,14,0,0,0,0,创建计时器14，用于激活出生点(开局行为),11
2555923,39,19,1,15,0,0,0,0,创建计时器15，用于激活出生点(开局行为),11
2555924,39,20,1,16,0,0,0,0,创建计时器16，用于激活出生点(开局行为),11
2555925,39,21,1,17,0,0,0,0,创建计时器17，用于激活出生点(开局行为),11
2555926,39,22,1,18,0,0,0,0,创建计时器18，用于激活出生点(开局行为),11
2555927,39,23,1,19,0,0,0,0,创建计时器19，用于激活出生点(开局行为),11
2555928,39,24,1,20,0,0,0,0,创建计时器20，用于激活出生点(开局行为),11
2555929,39,25,1,21,0,0,0,0,创建计时器21，用于激活出生点(开局行为),11
2555930,39,26,10,1,0,0,0,0,开局倒计时信息(开局行为),11
2555931,39,27,3,1,0,0,0,0,创建计数器1，清空敌人,11
2555932,39,28,7,0,0,0,0,0,副本开始计时,11
2555933,39,29,2,101,0,0,0,0,计时器101开始计时,11
2555934,39,30,11,2,0,0,0,0,任务目标：保护能量核心不被摧毁！,11
2555935,39,31,2,1,0,0,0,0,计时器1开始计时,11
2555936,39,32,11,27,0,0,0,0,第1波,11
2555937,39,33,2,11,0,0,0,0,计时器31开始计时,11
2555938,39,34,21,0,0,0,0,0,激活第1组出生点,11
2555939,39,35,11,61,0,0,0,0,第1波结束,11
2555940,39,36,2,2,0,0,0,0,计时器2开始计时,11
2555941,39,37,11,28,0,0,0,0,第2波,11
2555942,39,38,2,12,0,0,0,0,计时器32开始计时,11
2555943,39,39,21,0,0,0,0,0,激活第2组出生点,11
2555944,39,40,11,62,0,0,0,0,第2波结束,11
2555945,39,41,2,3,0,0,0,0,计时器3开始计时,11
2555946,39,42,11,29,0,0,0,0,第3波,11
2555947,39,43,2,13,0,0,0,0,计时器33开始计时,11
2555948,39,44,21,0,0,0,0,0,激活第3组出生点,11
2555949,39,45,11,63,0,0,0,0,第3波结束,11
2555950,39,46,2,4,0,0,0,0,计时器4开始计时,11
2555951,39,47,11,30,0,0,0,0,第4波,11
2555952,39,48,2,14,0,0,0,0,计时器34开始计时,11
2555953,39,49,21,0,0,0,0,0,激活第4组出生点,11
2555954,39,50,11,64,0,0,0,0,第4波结束,11
2555955,39,51,2,5,0,0,0,0,计时器5开始计时,11
2555956,39,52,11,31,0,0,0,0,第5波,11
2555957,39,53,2,15,0,0,0,0,计时器35开始计时,11
2555958,39,54,21,0,0,0,0,0,激活第5组出生点,11
2555959,39,55,11,65,0,0,0,0,第5波结束,11
2555960,39,56,2,6,0,0,0,0,计时器6开始计时,11
2555961,39,57,11,32,0,0,0,0,第6波,11
2555962,39,58,2,16,0,0,0,0,计时器36开始计时,11
2555963,39,59,21,0,0,0,0,0,激活第6组出生点,11
2555964,39,60,11,66,0,0,0,0,第6波结束,11
2555965,39,61,2,7,0,0,0,0,计时器7开始计时,11
2555966,39,62,11,33,0,0,0,0,第7波,11
2555967,39,63,2,17,0,0,0,0,计时器37开始计时,11
2555968,39,64,21,0,0,0,0,0,激活第7组出生点,11
2555969,39,65,11,67,0,0,0,0,第7波结束,11
2555970,39,66,2,8,0,0,0,0,计时器8开始计时,11
2555971,39,67,11,34,0,0,0,0,第8波,11
2555972,39,68,2,18,0,0,0,0,计时器38开始计时,11
2555973,39,69,21,0,0,0,0,0,激活第8组出生点,11
2555974,39,70,11,68,0,0,0,0,第8波结束,11
2555975,39,71,2,9,0,0,0,0,计时器9开始计时,11
2555976,39,72,11,35,0,0,0,0,第9波,11
2555977,39,73,2,19,0,0,0,0,计时器39开始计时,11
2555978,39,74,21,0,0,0,0,0,激活第9组出生点,11
2555979,39,75,11,69,0,0,0,0,第9波结束,11
2555980,39,76,2,10,0,0,0,0,计时器10开始计时,11
2555981,39,77,11,138,0,0,0,0,第10波,11
2555982,39,78,2,20,0,0,0,0,计时器40开始计时,11
2555983,39,79,21,0,0,0,0,0,激活第10组出生点,11
2555984,39,80,11,70,0,0,0,0,第10波结束,11
2555985,39,81,12,0,0,0,0,0,副本停止计时,11
2555986,39,82,2,102,0,0,0,0,计时器102开始计时,11
2555987,39,83,11,15,0,0,0,0,显示计时器102计时,11
2555988,39,84,14,0,0,0,0,0,副本结束,11
2555989,39,85,0,1,0,0,0,0,激活障碍NPC自动炮出生点,11
2555990,39,86,23,21,0,0,0,0,奖励500币,11
2555991,39,87,23,22,0,0,0,0,奖励750币,11
2555992,39,88,23,23,0,0,0,0,奖励1000币,11
2555993,39,89,23,24,0,0,0,0,奖励1250币,11
2555994,39,90,23,25,0,0,0,0,奖励1500币,11
2555995,39,91,22,-1,0,0,0,0,暂停当前波出生点,11
2555996,39,92,24,0,0,0,0,0,杀死当前波幸存的AI,11
2555997,39,93,9,0,0,0,0,0,任务失败,11
2621441,40,1,1,100,0,0,0,0,创建计时器100，开局倒计时(开局行为),11
2621442,40,2,2,100,0,0,0,0,计时器100开始计时(开局行为),11
2621443,40,3,1,101,0,0,0,0,创建计时器101，用于开局显示目标文字(开局行为),11
2621444,40,4,1,102,0,0,0,0,创建计时器102，用于关卡结束倒计时(开局行为),11
2621445,40,5,1,1,0,0,0,0,创建计时器1，用于显示波数(开局行为),11
2621446,40,6,1,2,0,0,0,0,创建计时器2，用于显示波数(开局行为),11
2621447,40,7,1,3,0,0,0,0,创建计时器3，用于显示波数(开局行为),11
2621448,40,8,1,4,0,0,0,0,创建计时器4，用于显示波数(开局行为),11
2621449,40,9,1,5,0,0,0,0,创建计时器5，用于显示波数(开局行为),11
2621450,40,10,1,6,0,0,0,0,创建计时器6，用于显示波数(开局行为),11
2621451,40,11,1,7,0,0,0,0,创建计时器7，用于显示波数(开局行为),11
2621452,40,12,1,8,0,0,0,0,创建计时器8，用于显示波数(开局行为),11
2621453,40,13,1,9,0,0,0,0,创建计时器9，用于显示波数(开局行为),11
2621454,40,14,1,10,0,0,0,0,创建计时器10，用于显示波数(开局行为),11
2621455,40,15,1,11,0,0,0,0,创建计时器11，用于激活出生点(开局行为),11
2621456,40,16,1,12,0,0,0,0,创建计时器12，用于激活出生点(开局行为),11
2621457,40,17,1,13,0,0,0,0,创建计时器13，用于激活出生点(开局行为),11
2621458,40,18,1,14,0,0,0,0,创建计时器14，用于激活出生点(开局行为),11
2621459,40,19,1,15,0,0,0,0,创建计时器15，用于激活出生点(开局行为),11
2621460,40,20,1,16,0,0,0,0,创建计时器16，用于激活出生点(开局行为),11
2621461,40,21,1,17,0,0,0,0,创建计时器17，用于激活出生点(开局行为),11
2621462,40,22,1,18,0,0,0,0,创建计时器18，用于激活出生点(开局行为),11
2621463,40,23,1,19,0,0,0,0,创建计时器19，用于激活出生点(开局行为),11
2621464,40,24,1,20,0,0,0,0,创建计时器20，用于激活出生点(开局行为),11
2621465,40,25,1,21,0,0,0,0,创建计时器21，用于激活出生点(开局行为),11
2621466,40,26,10,1,0,0,0,0,开局倒计时信息(开局行为),11
2621467,40,27,3,1,0,0,0,0,创建计数器1，清空敌人,11
2621468,40,28,7,0,0,0,0,0,副本开始计时,11
2621469,40,29,2,101,0,0,0,0,计时器101开始计时,11
2621470,40,30,11,2,0,0,0,0,任务目标：保护能量核心不被摧毁！,11
2621471,40,31,2,1,0,0,0,0,计时器1开始计时,11
2621472,40,32,11,27,0,0,0,0,第1波,11
2621473,40,33,2,11,0,0,0,0,计时器31开始计时,11
2621474,40,34,21,0,0,0,0,0,激活第1组出生点,11
2621475,40,35,11,61,0,0,0,0,第1波结束,11
2621476,40,36,2,2,0,0,0,0,计时器2开始计时,11
2621477,40,37,11,28,0,0,0,0,第2波,11
2621478,40,38,2,12,0,0,0,0,计时器32开始计时,11
2621479,40,39,21,0,0,0,0,0,激活第2组出生点,11
2621480,40,40,11,62,0,0,0,0,第2波结束,11
2621481,40,41,2,3,0,0,0,0,计时器3开始计时,11
2621482,40,42,11,29,0,0,0,0,第3波,11
2621483,40,43,2,13,0,0,0,0,计时器33开始计时,11
2621484,40,44,21,0,0,0,0,0,激活第3组出生点,11
2621485,40,45,11,63,0,0,0,0,第3波结束,11
2621486,40,46,2,4,0,0,0,0,计时器4开始计时,11
2621487,40,47,11,30,0,0,0,0,第4波,11
2621488,40,48,2,14,0,0,0,0,计时器34开始计时,11
2621489,40,49,21,0,0,0,0,0,激活第4组出生点,11
2621490,40,50,11,64,0,0,0,0,第4波结束,11
2621491,40,51,2,5,0,0,0,0,计时器5开始计时,11
2621492,40,52,11,31,0,0,0,0,第5波,11
2621493,40,53,2,15,0,0,0,0,计时器35开始计时,11
2621494,40,54,21,0,0,0,0,0,激活第5组出生点,11
2621495,40,55,11,65,0,0,0,0,第5波结束,11
2621496,40,56,2,6,0,0,0,0,计时器6开始计时,11
2621497,40,57,11,32,0,0,0,0,第6波,11
2621498,40,58,2,16,0,0,0,0,计时器36开始计时,11
2621499,40,59,21,0,0,0,0,0,激活第6组出生点,11
2621500,40,60,11,66,0,0,0,0,第6波结束,11
2621501,40,61,2,7,0,0,0,0,计时器7开始计时,11
2621502,40,62,11,33,0,0,0,0,第7波,11
2621503,40,63,2,17,0,0,0,0,计时器37开始计时,11
2621504,40,64,21,0,0,0,0,0,激活第7组出生点,11
2621505,40,65,11,67,0,0,0,0,第7波结束,11
2621506,40,66,2,8,0,0,0,0,计时器8开始计时,11
2621507,40,67,11,34,0,0,0,0,第8波,11
2621508,40,68,2,18,0,0,0,0,计时器38开始计时,11
2621509,40,69,21,0,0,0,0,0,激活第8组出生点,11
2621510,40,70,11,68,0,0,0,0,第8波结束,11
2621511,40,71,2,9,0,0,0,0,计时器9开始计时,11
2621512,40,72,11,35,0,0,0,0,第9波,11
2621513,40,73,2,19,0,0,0,0,计时器39开始计时,11
2621514,40,74,21,0,0,0,0,0,激活第9组出生点,11
2621515,40,75,11,69,0,0,0,0,第9波结束,11
2621516,40,76,2,10,0,0,0,0,计时器10开始计时,11
2621517,40,77,11,138,0,0,0,0,第10波,11
2621518,40,78,2,20,0,0,0,0,计时器40开始计时,11
2621519,40,79,21,0,0,0,0,0,激活第10组出生点,11
2621520,40,80,11,70,0,0,0,0,第10波结束,11
2621521,40,81,12,0,0,0,0,0,副本停止计时,11
2621522,40,82,2,102,0,0,0,0,计时器102开始计时,11
